NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;QT_MAT_BAS;QT_DOC_BAS;IN_AGUA_FILTRADA;IN_BIBLIOTECA;IN_INTERNET;COLUNA_OBSOLETA
2023;MG;Belo Horizonte;2;995;5;1;1;0;
2023;MG;Porto Alegre;2;474;109;0;0;1;
2023;PE;Belo Horizonte;3;;;1;0;1;
2023;CE;Belo Horizonte;3;211;18;0;0;1;
2023;RJ;Campinas;2;1111;73;0;0;1;
2023;PE;Salvador;3;289;42;0;0;1;
2023;RJ;Porto Alegre;2;235;119;1;1;0;
2023;MG;Rio de Janeiro;2;;70;1;1;0;
2023;BA;Belo Horizonte;2;1090;7640;0;1;1;
2023;CE;Salvador;3;;;1;0;0;
2023;MG;Salvador;3;;8185;1;0;1;
2023;BA;Rio de Janeiro;2;597;99;1;1;1;
2023;MG;Belo Horizonte;1;733;55;0;0;1;
2023;PE;Campinas;2;1075;85;1;0;1;
2023;RJ;Belo Horizonte;3;390;107;1;0;1;
2023;BA;Rio de Janeiro;2;654;62;1;1;1;
2023;BA;Rio de Janeiro;2;686;20;1;1;1;
2023;PE;Campinas;3;193;9;1;0;1;
2023;MG;Porto Alegre;2;916;18;1;1;1;
2023;SP;Rio de Janeiro;3;627;10;1;0;1;
2023;MG;Campinas;2;;10;1;1;1;
2023;PE;Rio de Janeiro;2;876;102;0;1;1;
2023;CE;Porto Alegre;3;1297;15;1;0;1;
2023;CE;Belo Horizonte;4;611;33;1;1;0;
2023;CE;Rio de Janeiro;2;1039;;1;1;1;
2023;BA;Recife;2;;8079;1;1;1;
2023;MG;Belo Horizonte;2;1178;49;1;0;1;
2023;RJ;Belo Horizonte;1;1225;19;1;1;1;
2023;PE;Belo Horizonte;4;;22;0;1;1;
2023;CE;Porto Alegre;3;161;114;1;1;0;
2023;CE;Campinas;3;;41;1;1;0;
2023;BA;Campinas;2;;9003;1;1;0;
2023;SP;Salvador;4;;80;0;1;1;
2023;MG;Salvador;3;1264;25;1;1;0;
2023;RJ;Salvador;4;159;87;1;1;1;
2023;PE;Belo Horizonte;2;;5;1;0;0;
2023;SP;Rio de Janeiro;2;254;11;0;0;1;
2023;PE;Campinas;2;;65;1;0;0;
2023;MG;Porto Alegre;2;;35;1;0;1;
2023;RJ;São Paulo;3;743;29;1;1;0;
2023;PE;Recife;3;;;1;0;1;
2023;SP;Belo Horizonte;2;1201;31;0;0;1;
2023;RS;Recife;2;280;111;0;1;0;
2023;PE;São Paulo;4;1484;48;1;0;1;
2023;MG;Porto Alegre;1;;117;1;1;1;
2023;MG;Recife;3;68;62;1;0;1;
2023;RS;Rio de Janeiro;2;318;52;1;1;1;
2023;PE;Campinas;2;;14;1;0;0;
2023;SP;São Paulo;2;;13;1;1;0;
2023;CE;São Paulo;2;1208;72;1;1;0;
2023;BA;Recife;3;;94;1;0;1;
2023;PE;Belo Horizonte;3;;14;0;1;0;
2023;PE;Campinas;4;1221;108;0;0;0;
2023;MG;Salvador;2;796;21;1;0;0;
2023;CE;São Paulo;3;743;;1;0;1;
2023;MG;Campinas;2;261;16;1;1;1;
2023;RJ;Recife;2;;50;1;0;1;
2023;PE;Belo Horizonte;1;1435;78;1;1;1;
2023;MG;Salvador;2;1436;85;1;1;0;
2023;CE;Campinas;3;389;;0;1;0;
2023;PE;Salvador;4;1384;5;1;0;0;
2023;RJ;Salvador;3;1039;55;1;1;0;
2023;RJ;Belo Horizonte;2;;73;1;0;1;
2023;RS;Recife;2;;46;0;0;1;
2023;RS;Belo Horizonte;3;763;;1;1;1;
2023;PE;Recife;2;899;103;1;0;0;
2023;RS;São Paulo;3;;;1;;0;
2023;SP;Salvador;2;618;101;0;1;1;
2023;BA;Campinas;1;616;60;1;0;0;
2023;MG;Rio de Janeiro;1;882;25;1;0;1;
2023;MG;Rio de Janeiro;2;855;91;1;0;0;
2023;CE;Rio de Janeiro;4;;99;1;0;0;
2023;RS;Porto Alegre;1;397;77;1;0;1;
2023;RS;Campinas;1;490;31;1;0;0;
2023;PE;Belo Horizonte;4;;;1;1;1;
2023;RJ;Recife;1;348;;1;1;1;
2023;BA;Belo Horizonte;2;1020;94;1;1;1;
2023;RJ;Belo Horizonte;3;750;73;1;0;1;
2023;BA;Campinas;4;1473;;1;1;0;
2023;MG;Campinas;2;1062;8908;1;1;0;
2023;RJ;São Paulo;3;1233;118;1;1;1;
2023;MG;Salvador;3;632;8566;1;1;1;
2023;CE;Porto Alegre;3;1091;43;1;0;1;
2023;RJ;Recife;2;167;36;1;1;1;
2023;BA;São Paulo;3;1291;26;1;1;1;
2023;SP;Recife;4;1112;25;1;0;0;
2023;BA;São Paulo;2;;15;1;;1;
2023;MG;São Paulo;3;916;117;1;1;1;
2023;SP;Belo Horizonte;1;;98;1;1;1;
2023;SP;Rio de Janeiro;4;;42;1;0;1;
2023;SP;Rio de Janeiro;3;552;108;1;0;0;
2023;RS;Recife;4;1362;38;1;1;0;
2023;CE;Rio de Janeiro;1;;90;1;1;1;
2023;RJ;Belo Horizonte;1;894;43;1;1;1;
2023;CE;Salvador;2;623;68;1;1;1;
2023;BA;Salvador;2;;;1;1;1;
2023;BA;Rio de Janeiro;2;760;;0;0;1;
2023;PE;Porto Alegre;3;910;28;1;1;0;
2023;MG;Rio de Janeiro;1;290;42;0;0;1;
2023;RJ;Campinas;2;110;13;1;1;1;
2023;RJ;Porto Alegre;2;753;107;1;1;1;
2023;SP;Recife;2;705;81;1;1;1;
2023;RJ;São Paulo;2;;70;1;1;1;
2023;MG;São Paulo;2;1058;;1;1;0;
2023;CE;Porto Alegre;4;1376;;1;1;1;
2023;BA;São Paulo;4;103;61;1;1;1;
2023;PE;Recife;2;;;1;0;1;
2023;CE;São Paulo;3;1176;;1;1;1;
2023;BA;Porto Alegre;4;197;;1;0;0;
2023;PE;Recife;3;;42;1;0;1;
2023;CE;Salvador;1;1317;90;0;0;1;
2023;MG;Recife;2;;66;1;0;0;
2023;PE;Belo Horizonte;1;1076;45;1;0;1;
2023;PE;Porto Alegre;3;1027;70;1;1;0;
2023;RS;Campinas;3;;23;1;1;1;
2023;CE;Recife;1;538;49;1;1;0;
2023;CE;Campinas;2;460;74;1;1;0;
2023;RS;São Paulo;2;1398;;1;;1;
2023;SP;São Paulo;4;689;43;1;0;1;
2023;PE;Rio de Janeiro;2;821;74;1;0;0;
2023;RS;Belo Horizonte;3;1155;6;0;0;1;
2023;SP;Campinas;2;476;88;1;;0;
2023;RS;Belo Horizonte;3;1235;11;1;0;1;
2023;RJ;Belo Horizonte;4;593;63;1;0;1;
2023;RJ;São Paulo;3;420;18;1;0;1;
2023;RJ;Campinas;2;;55;0;1;1;
2023;RJ;Rio de Janeiro;4;;;1;1;1;
2023;RS;São Paulo;4;384;110;1;;1;
2023;SP;São Paulo;4;300;31;1;;0;
2023;BA;Salvador;4;86;78;1;1;1;
2023;CE;Belo Horizonte;3;1388;10;1;0;0;
2023;SP;Campinas;3;479;29;0;1;1;
2023;RS;Porto Alegre;2;661;;1;0;1;
2023;BA;Recife;2;599;16;1;1;1;
2023;RJ;Rio de Janeiro;3;;96;1;0;1;
2023;MG;Porto Alegre;4;1057;58;1;0;1;
2023;MG;Salvador;4;966;97;1;1;1;
2023;CE;São Paulo;4;1461;119;1;1;1;
2023;CE;Rio de Janeiro;2;;;1;1;1;
2023;MG;São Paulo;3;1229;6;0;;1;
2023;PE;Salvador;3;;22;1;1;1;
2023;RJ;Recife;2;149;104;1;1;1;
2023;PE;São Paulo;3;;27;0;1;1;
2023;RJ;São Paulo;4;618;24;1;1;0;
2023;BA;Porto Alegre;2;105;81;1;0;1;
2023;BA;Campinas;3;;24;1;1;1;
2023;PE;Salvador;2;828;53;1;;1;
2023;BA;Belo Horizonte;3;717;90;1;1;0;
2023;CE;Porto Alegre;2;75;39;1;1;1;
2023;BA;Belo Horizonte;2;430;87;1;0;0;
2023;RS;Salvador;2;416;35;1;0;0;
2023;SP;Recife;1;;97;1;1;0;
2023;RS;Belo Horizonte;3;1438;80;1;1;1;
2023;CE;Porto Alegre;2;1462;90;1;1;0;
2023;RJ;Belo Horizonte;4;1340;96;1;0;1;
2023;SP;Belo Horizonte;2;892;;1;0;0;
2023;MG;Porto Alegre;3;1467;37;1;1;1;
2023;BA;Campinas;1;515;;1;1;0;
2023;BA;Recife;4;629;48;1;0;1;
2023;SP;Porto Alegre;2;876;;1;0;1;
2023;RS;Belo Horizonte;1;681;64;1;1;0;
2023;RJ;Campinas;2;467;102;1;1;1;
2023;SP;São Paulo;4;;67;1;0;1;
2023;RJ;Salvador;1;1424;54;1;0;0;
2023;MG;Belo Horizonte;2;609;63;1;1;0;
2023;SP;Campinas;2;706;54;1;0;0;
2023;MG;São Paulo;3;780;8;1;1;1;
2023;RJ;Porto Alegre;2;1073;9;1;1;1;
2023;SP;Belo Horizonte;3;873;36;0;1;1;
2023;RJ;Porto Alegre;3;;109;1;;0;
2023;MG;Belo Horizonte;4;846;8;1;0;0;
2023;PE;São Paulo;2;1158;;1;1;0;
2023;BA;Rio de Janeiro;2;151;7;1;0;1;
2023;MG;Salvador;3;1357;;0;0;1;
2023;MG;Rio de Janeiro;2;1263;5;1;1;1;
2023;PE;Porto Alegre;2;468;119;1;0;1;
2023;PE;São Paulo;3;;10;1;0;0;
2023;MG;Porto Alegre;3;866;46;1;1;0;
2023;MG;Rio de Janeiro;4;453;;1;0;1;
2023;RJ;Salvador;2;299;7;0;0;1;
2023;MG;São Paulo;3;;36;1;0;1;
2023;MG;Campinas;3;;9499;1;0;1;
2023;SP;Recife;3;942;14;1;1;1;
2023;CE;Salvador;3;487;77;1;0;0;
2023;SP;Belo Horizonte;4;;71;1;1;1;
2023;SP;Recife;2;504;6;1;1;0;
2023;MG;Porto Alegre;2;939;5;1;1;1;
2023;RS;Belo Horizonte;3;549;108;0;1;0;
2023;SP;Porto Alegre;3;1374;49;1;1;1;
2023;RS;Belo Horizonte;3;446;120;1;1;1;
2023;RS;Rio de Janeiro;1;;79;1;0;1;
2023;MG;Salvador;2;1218;;1;1;1;
2023;SP;Belo Horizonte;2;;39;1;1;1;
2023;CE;Recife;2;;97;1;;1;
2023;RS;Campinas;4;;;1;0;0;
2023;MG;Salvador;2;;119;1;1;0;
2023;RJ;Rio de Janeiro;2;198;47;1;0;1;
2023;MG;Recife;2;1088;66;0;1;0;
2023;MG;Porto Alegre;1;1279;49;1;0;1;
2023;BA;Campinas;4;;;1;1;1;
2023;RS;Salvador;4;73;52;1;0;1;
2023;MG;São Paulo;3;429;115;0;1;0;
2023;BA;Salvador;3;;84;0;1;0;
2023;RJ;São Paulo;2;103;95;1;0;1;
2023;RJ;São Paulo;3;953;109;1;1;1;
2023;PE;Rio de Janeiro;4;980;92;1;0;0;
2023;BA;Porto Alegre;4;;80;1;0;1;
2023;MG;Rio de Janeiro;1;584;30;1;0;1;
2023;MG;Salvador;3;;56;1;1;1;
2023;BA;Rio de Janeiro;3;662;15;1;0;1;
2023;SP;Rio de Janeiro;3;1230;25;1;1;0;
2023;BA;Rio de Janeiro;2;1012;55;1;;1;
2023;PE;Belo Horizonte;2;959;29;1;1;0;
2023;MG;Porto Alegre;3;91;107;1;0;1;
2023;RS;Porto Alegre;3;;18;0;0;1;
2023;RS;Recife;2;;;0;0;1;
2023;MG;Rio de Janeiro;3;;58;0;0;1;
2023;CE;Campinas;4;205;32;1;1;1;
2023;MG;Rio de Janeiro;4;;35;1;1;1;
2023;RS;Campinas;3;1423;8;1;0;0;
2023;RJ;São Paulo;2;;53;1;1;0;
2023;RJ;Porto Alegre;2;263;25;1;0;1;
2023;SP;São Paulo;4;1216;;0;0;1;
2023;PE;Belo Horizonte;2;1468;113;1;1;0;
2023;CE;Rio de Janeiro;4;1130;21;1;1;0;
2023;RJ;Recife;2;1311;;1;1;0;
2023;PE;Belo Horizonte;2;921;40;1;1;1;
2023;RJ;Porto Alegre;2;854;90;1;1;1;
2023;RS;Rio de Janeiro;2;962;70;1;0;0;
2023;PE;São Paulo;3;222;99;1;0;0;
2023;BA;Salvador;3;1007;;1;1;1;
2023;PE;Rio de Janeiro;1;233;111;1;1;1;
2023;BA;Campinas;2;174;68;1;0;1;
2023;MG;Rio de Janeiro;3;590;91;0;1;1;
2023;RS;Recife;3;;41;1;1;1;
2023;MG;Rio de Janeiro;2;481;25;1;1;1;
2023;CE;Porto Alegre;1;647;91;1;1;1;
2023;PE;Campinas;4;;;0;1;1;
2023;RS;Campinas;4;;116;0;0;0;
2023;BA;Belo Horizonte;3;859;119;1;1;1;
2023;MG;Recife;2;820;72;1;1;1;
2023;SP;Recife;2;1039;95;1;1;0;
2023;MG;Campinas;3;418;115;1;0;1;
2023;BA;Campinas;2;1066;25;1;;1;
2023;RJ;Porto Alegre;2;203;57;1;1;1;
2023;CE;São Paulo;1;1382;87;1;1;0;
2023;PE;São Paulo;2;814;40;0;1;1;
2023;RS;Rio de Janeiro;3;271;36;1;1;1;
2023;RJ;São Paulo;2;931;73;0;0;1;
2023;MG;Belo Horizonte;3;1490;5;1;0;1;
2023;SP;Rio de Janeiro;1;1317;37;1;1;0;
2023;MG;Porto Alegre;2;1267;63;1;1;1;
2023;PE;Recife;3;895;67;0;1;1;
2023;BA;Recife;1;;79;0;1;0;
2023;MG;Salvador;4;1149;51;1;0;1;
2023;RJ;Belo Horizonte;4;985;38;1;1;1;
2023;PE;Recife;3;1395;;1;0;0;
2023;MG;Rio de Janeiro;2;;80;1;1;0;
2023;MG;Porto Alegre;3;1186;86;1;0;0;
2023;MG;Rio de Janeiro;3;1495;104;0;1;1;
2023;BA;Campinas;2;473;47;1;1;1;
2023;SP;Campinas;3;72;14;0;0;1;
2023;CE;São Paulo;2;357;89;1;0;1;
2023;CE;Campinas;3;;13;1;0;1;
2023;MG;Porto Alegre;2;600;104;1;1;1;
2023;PE;Belo Horizonte;2;;103;0;0;1;
2023;CE;Rio de Janeiro;4;854;32;1;0;1;
2023;BA;Porto Alegre;2;926;68;1;1;1;
2023;SP;Campinas;3;1117;112;0;1;1;
2023;PE;Recife;2;1068;15;0;1;1;
2023;RJ;Porto Alegre;2;;47;0;1;1;
2023;MG;Rio de Janeiro;2;796;;1;0;1;
2023;CE;Rio de Janeiro;1;;50;1;0;1;
2023;PE;Rio de Janeiro;3;1104;61;1;1;1;
2023;BA;Recife;3;1281;28;1;0;1;
2023;MG;Salvador;2;566;;0;0;1;
2023;SP;Belo Horizonte;2;;21;1;1;1;
2023;BA;Rio de Janeiro;3;865;54;1;1;1;
2023;SP;Recife;2;752;31;1;1;1;
2023;CE;São Paulo;1;1199;9;1;0;1;
2023;PE;São Paulo;2;494;7;0;0;1;
2023;PE;Recife;3;931;35;1;0;0;
2023;RS;Porto Alegre;2;1248;109;1;0;1;
2023;PE;Belo Horizonte;3;822;47;1;1;1;
2023;RJ;Recife;2;1190;85;1;1;0;
2023;RS;Campinas;4;323;44;1;1;0;
2023;PE;Recife;2;1327;;0;1;1;
2023;CE;Salvador;3;1081;80;1;0;1;
2023;RS;Rio de Janeiro;4;724;105;0;1;1;
2023;SP;Rio de Janeiro;2;;12;1;1;1;
2023;RS;Porto Alegre;1;999;60;1;0;1;
2023;RJ;Salvador;2;380;;0;1;1;
2023;CE;Recife;4;1409;55;1;1;1;
2023;SP;Campinas;3;579;;1;1;1;
2023;CE;Belo Horizonte;4;489;27;1;1;1;
2023;CE;Belo Horizonte;2;733;38;1;1;1;
2023;PE;Campinas;4;1035;49;1;0;0;
2023;RJ;Salvador;2;456;11;1;1;1;
2023;PE;São Paulo;4;1446;18;0;0;0;
2023;RJ;Salvador;3;;62;1;0;1;
2023;BA;Campinas;1;;119;1;0;1;
2023;MG;Rio de Janeiro;2;420;23;1;1;1;
2023;RJ;Recife;4;;11;1;1;0;
2023;BA;Recife;2;;53;1;1;1;
2023;CE;Recife;3;155;8;1;1;1;
2023;SP;Campinas;3;99;10;1;0;1;
2023;RS;Campinas;1;1196;95;1;0;0;
2023;RJ;Belo Horizonte;3;968;24;1;0;0;
2023;RJ;Recife;3;;6;1;0;1;
2023;CE;Recife;1;;64;0;0;0;
2023;CE;Porto Alegre;3;1310;67;0;1;1;
2023;SP;Belo Horizonte;2;;;0;1;1;
2023;PE;Rio de Janeiro;2;407;56;1;1;0;
2023;RS;Salvador;2;712;69;1;1;0;
2023;CE;Campinas;2;400;15;1;0;1;
2023;RJ;Salvador;4;584;;0;1;1;
2023;SP;Campinas;3;;;1;1;0;
2023;PE;Porto Alegre;4;1248;85;1;0;1;
2023;RJ;Campinas;2;931;;0;1;1;
2023;RJ;Porto Alegre;1;412;56;0;1;1;
2023;SP;Rio de Janeiro;2;885;42;1;0;0;
2023;RJ;Recife;4;947;45;1;1;1;
2023;BA;Salvador;3;106;99;1;1;0;
2023;PE;São Paulo;1;78;120;1;1;1;
2023;RJ;Salvador;2;453;9;1;1;1;
2023;MG;Rio de Janeiro;1;320;;1;1;1;
2023;PE;Recife;3;1334;21;0;0;1;
2023;SP;Belo Horizonte;3;522;78;1;0;1;
2023;CE;Campinas;4;;98;1;1;1;
2023;BA;Campinas;2;891;17;1;;0;
2023;PE;Belo Horizonte;1;;25;1;1;1;
2023;PE;Belo Horizonte;3;958;102;0;0;1;
2023;MG;Recife;3;;70;1;0;0;
2023;RJ;Salvador;2;;88;1;0;1;
2023;MG;Rio de Janeiro;2;;94;1;0;1;
2023;PE;Salvador;2;51;11;0;1;1;
2023;PE;Belo Horizonte;4;994;103;1;1;0;
2023;RS;Campinas;4;56;54;1;1;1;
2023;CE;Rio de Janeiro;3;;27;0;1;1;
2023;PE;São Paulo;3;1291;;1;0;1;
2023;SP;Recife;1;51;12;1;1;1;
2023;RS;Belo Horizonte;1;;;1;1;0;
2023;MG;São Paulo;4;1204;61;1;1;1;
2023;BA;Salvador;3;;73;0;1;1;
2023;RS;Belo Horizonte;3;;;1;0;1;
2023;BA;Rio de Janeiro;2;;11;1;1;0;
2023;PE;Recife;3;1338;65;1;1;0;
2023;RS;Belo Horizonte;3;;67;1;0;1;
2023;CE;Recife;2;459;35;1;1;1;
2023;CE;Belo Horizonte;3;;40;1;1;0;
2023;CE;Belo Horizonte;4;;92;0;1;1;
2023;BA;Belo Horizonte;1;1453;5;0;0;1;
2023;MG;Campinas;2;1461;24;1;0;1;
2023;BA;Rio de Janeiro;3;1250;41;1;0;1;
2023;MG;Recife;2;1159;119;1;0;1;
2023;MG;Rio de Janeiro;2;;;0;1;0;
2023;BA;Recife;4;92;58;1;0;1;
2023;MG;Rio de Janeiro;2;81;28;1;1;1;
2023;BA;Porto Alegre;3;1007;38;1;1;1;
2023;SP;Rio de Janeiro;4;;36;1;1;1;
2023;BA;Belo Horizonte;3;;87;1;1;1;
2023;RJ;Campinas;2;780;69;1;1;0;
2023;BA;Campinas;3;207;9;1;0;0;
2023;SP;Belo Horizonte;3;477;;1;1;1;
2023;PE;Porto Alegre;2;173;80;1;1;1;
2023;RS;Salvador;3;1474;51;0;1;1;
2023;CE;Salvador;3;153;;1;0;1;
2023;PE;São Paulo;2;;68;1;0;1;
2023;BA;Rio de Janeiro;3;1276;;1;0;1;
2023;SP;Recife;2;698;;1;1;1;
2023;RJ;São Paulo;4;;44;1;1;1;
2023;RJ;Campinas;1;520;62;0;0;0;
2023;BA;Belo Horizonte;4;725;94;0;0;0;
2023;CE;Rio de Janeiro;4;1401;83;1;0;0;
2023;PE;São Paulo;2;982;44;1;1;1;
2023;BA;Campinas;3;517;94;1;1;0;
2023;RS;Campinas;2;;42;1;1;0;
2023;RJ;São Paulo;2;452;;0;1;1;
2023;BA;São Paulo;2;1302;64;1;0;1;
2023;RS;São Paulo;4;1245;32;1;0;1;
2023;SP;Rio de Janeiro;1;112;69;1;;1;
2023;RJ;Salvador;2;615;57;1;0;1;
2023;PE;Rio de Janeiro;2;;11;1;0;1;
2023;PE;Campinas;2;975;68;1;0;0;
2023;MG;Belo Horizonte;4;749;89;1;0;1;
2023;RS;Recife;2;1395;23;1;1;1;
2023;SP;Rio de Janeiro;2;1338;45;1;;1;
2023;RS;Rio de Janeiro;2;516;107;0;0;0;
2023;MG;Porto Alegre;4;1227;8;1;1;1;
2023;RS;Belo Horizonte;2;249;102;1;0;1;
2023;MG;Belo Horizonte;3;;37;0;0;1;
2023;PE;São Paulo;2;1268;;1;1;1;
2023;BA;Belo Horizonte;1;163;;1;1;1;
2023;BA;Recife;3;;109;1;1;1;
2023;RJ;Belo Horizonte;4;984;63;1;1;1;
2023;MG;Salvador;3;;81;0;;1;
2023;MG;Rio de Janeiro;1;68;49;1;1;0;
2023;SP;Salvador;1;425;38;1;0;1;
2023;RS;Salvador;3;93;56;0;1;1;
2023;MG;Rio de Janeiro;1;147;116;1;1;0;
2023;SP;Campinas;2;1354;97;1;1;1;
2023;MG;Campinas;4;;110;1;;1;
2023;BA;Porto Alegre;3;224;101;1;1;0;
2023;BA;Campinas;3;;98;1;0;0;
2023;CE;Rio de Janeiro;4;910;96;1;0;0;
2023;BA;Rio de Janeiro;3;1070;12;0;1;1;
2023;CE;Belo Horizonte;1;;;0;0;1;
2023;PE;Rio de Janeiro;4;675;;1;1;1;
2023;RJ;Rio de Janeiro;3;1353;100;1;0;1;
2023;RS;Rio de Janeiro;4;600;31;1;0;1;
2023;SP;Recife;1;1330;34;1;;1;
2023;CE;Porto Alegre;4;822;37;1;1;1;
2023;CE;Recife;4;76;63;1;1;1;
2023;SP;Belo Horizonte;3;1056;;0;1;1;
2023;RJ;Campinas;3;1106;53;1;0;0;
2023;BA;Belo Horizonte;4;;;1;1;1;
2023;RJ;Belo Horizonte;3;;75;0;1;1;
2023;CE;São Paulo;2;1139;;1;1;1;
2023;RJ;São Paulo;3;644;97;0;0;0;
2023;MG;Porto Alegre;2;393;17;1;1;1;
2023;BA;São Paulo;2;857;38;1;1;1;
2023;MG;Salvador;2;;109;1;1;0;
2023;CE;Salvador;1;355;69;1;0;0;
2023;SP;Belo Horizonte;2;;32;0;1;0;
2023;PE;Porto Alegre;2;1373;115;1;1;1;
2023;RS;Salvador;3;89;20;1;1;1;
2023;BA;São Paulo;3;163;;1;0;1;
2023;PE;São Paulo;2;;13;1;1;1;
2023;RJ;Porto Alegre;2;289;;1;1;0;
2023;CE;Rio de Janeiro;2;311;95;1;1;1;
2023;SP;Recife;2;;74;0;;0;
2023;MG;Porto Alegre;2;819;45;0;0;1;
2023;SP;Belo Horizonte;3;65;49;1;1;1;
2023;PE;Salvador;4;693;111;1;0;0;
2023;SP;Campinas;3;742;26;1;1;1;
2023;CE;Recife;3;692;39;1;1;1;
2023;SP;São Paulo;2;960;77;1;0;0;
2023;SP;Rio de Janeiro;2;1171;110;1;0;1;
2023;BA;Porto Alegre;1;;36;1;1;1;
2023;PE;Rio de Janeiro;4;164;28;1;0;0;
2023;RJ;São Paulo;4;1301;95;1;1;1;
2023;RJ;Belo Horizonte;1;726;113;0;0;1;
2023;MG;Rio de Janeiro;4;306;51;1;1;0;
2023;CE;Porto Alegre;3;764;75;1;1;1;
2023;BA;Rio de Janeiro;2;;85;0;1;1;
2023;BA;Recife;1;;34;0;1;0;
2023;BA;Recife;3;;;1;1;1;
2023;PE;Recife;2;331;29;0;0;0;
2023;BA;Rio de Janeiro;1;754;53;1;1;0;
2023;RJ;Recife;1;1337;73;0;1;1;
2023;MG;Rio de Janeiro;2;646;90;1;1;1;
2023;MG;Recife;3;;85;1;0;0;
2023;SP;Rio de Janeiro;4;497;115;1;1;0;
2023;SP;Belo Horizonte;3;585;100;1;1;0;
2023;PE;Rio de Janeiro;1;257;36;1;1;1;
2023;MG;Belo Horizonte;3;600;7;0;0;1;
2023;SP;Salvador;4;1099;99;1;1;1;
2023;RS;São Paulo;2;578;65;1;1;1;
2023;PE;Rio de Janeiro;3;1285;116;1;0;1;
2023;BA;Recife;3;967;;1;1;1;
2023;CE;Recife;3;1392;;1;0;0;
2023;RS;Porto Alegre;3;863;16;0;1;0;
2023;CE;Salvador;2;434;97;0;1;0;
2023;PE;Porto Alegre;2;1325;;1;0;1;
2023;RJ;Campinas;3;1260;16;1;0;1;
2023;BA;Campinas;3;792;40;1;1;0;
2023;RJ;Recife;3;;72;1;0;1;
2023;RJ;Salvador;2;1378;;1;1;0;
2023;RS;Rio de Janeiro;4;375;114;1;;1;
2023;MG;São Paulo;1;;27;1;1;1;
2023;BA;Salvador;1;1476;111;0;0;1;
2023;RS;Rio de Janeiro;3;1239;97;0;1;1;
2023;PE;Campinas;3;524;;1;0;0;
2023;PE;Recife;3;1142;10;1;0;1;
2023;PE;Porto Alegre;2;707;111;1;1;1;
2023;BA;Belo Horizonte;1;;91;1;1;1;
2023;CE;Campinas;2;393;;1;1;0;
2023;CE;Belo Horizonte;3;1269;87;0;1;1;
2023;SP;São Paulo;2;476;;1;1;1;
2023;RS;São Paulo;1;998;112;0;1;1;
2023;CE;Salvador;2;714;89;1;0;1;
2023;BA;Campinas;3;;45;1;1;1;
2023;RS;Salvador;3;414;40;1;1;1;
2023;RJ;São Paulo;1;1114;;1;0;1;
2023;PE;Belo Horizonte;2;492;11;0;1;1;
2023;BA;São Paulo;3;1070;91;1;0;1;
2023;MG;São Paulo;1;78;52;1;1;0;
2023;BA;Campinas;3;258;68;1;1;1;
2023;CE;Rio de Janeiro;2;;104;1;0;1;
2023;MG;Campinas;3;505;72;0;0;0;
2023;SP;Recife;1;214;62;1;0;1;
2023;BA;Recife;3;1183;101;1;0;0;
2023;BA;Belo Horizonte;2;303;97;0;0;0;
2023;RS;Campinas;2;;115;1;;1;
2023;CE;Salvador;2;334;27;1;;1;
2023;SP;Porto Alegre;2;385;;1;1;1;
2023;SP;Rio de Janeiro;4;205;75;1;0;1;
2023;PE;Recife;1;676;50;1;1;0;
2023;SP;São Paulo;2;1012;18;0;0;0;
2023;RS;Rio de Janeiro;1;596;57;1;0;1;
2023;PE;Recife;3;661;;1;0;1;
2023;CE;Porto Alegre;1;122;106;1;1;1;
2023;RS;Porto Alegre;1;;;1;1;1;
2023;MG;Campinas;2;1126;50;1;1;1;
2023;RS;Salvador;3;1301;78;1;;1;
2023;RJ;Salvador;3;;51;1;1;1;
2023;BA;Belo Horizonte;1;472;58;1;1;1;
2023;RS;Salvador;2;697;15;1;1;1;
2023;BA;Salvador;2;358;89;0;0;0;
2023;RS;Salvador;3;736;;0;1;0;
2023;BA;São Paulo;2;886;30;1;1;1;
2023;BA;Recife;3;945;54;1;0;1;
2023;RS;Campinas;3;528;6;1;0;0;
2023;RS;São Paulo;1;962;82;1;1;0;
2023;PE;Rio de Janeiro;4;;48;1;0;1;
2023;RS;São Paulo;2;71;43;1;1;1;
2023;MG;Salvador;3;714;58;1;0;0;
2023;PE;Salvador;3;232;61;1;0;1;
2023;SP;Rio de Janeiro;4;1451;9648;0;1;1;
2023;RJ;Campinas;2;1404;107;0;1;0;
2023;MG;Campinas;3;274;92;1;1;1;
2023;RJ;São Paulo;2;1176;48;1;0;1;
2023;MG;São Paulo;4;;70;0;0;1;
2023;BA;Salvador;3;1276;89;1;0;0;
2023;RJ;Campinas;4;998;27;1;1;1;
2023;PE;Salvador;4;;95;1;0;1;
2023;PE;Belo Horizonte;2;1496;;1;0;1;
2023;CE;Recife;3;;117;1;0;1;
2023;RJ;São Paulo;2;;;0;1;1;
2023;PE;Belo Horizonte;1;361;99;1;1;1;
2023;RS;São Paulo;2;1313;75;0;1;0;
2023;MG;Porto Alegre;3;1092;113;1;0;1;
2023;RJ;Recife;2;994;88;1;1;0;
2023;RS;Recife;2;1459;71;1;0;1;
2023;RS;Recife;3;379;97;1;1;1;
2023;RJ;Campinas;4;849;;1;1;0;
2023;RJ;São Paulo;2;;120;1;0;1;
2023;RS;Porto Alegre;1;;102;1;1;1;
